Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Price INR,Variant Price AED,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url
,coffee-cupping-session,Coffee Cupping Session,Specialty Coffee Workshop,Explore single-origin coffees from 8 roasters with an expert guide. Tasting journal and brew kit included.,published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,VIP Access,CAFE-VIP,,FALSE,TRUE,0,,,,,,,,65,75,5850,275,Tier,VIP Access,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,bbq-pitmaster-competition,BBQ Pitmaster Competition,Outdoor Barbecue Championship,"20 teams compete across brisket, ribs, and chicken categories. Spectators eat free from the judging samples.",published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,General Admission,BBQ-GA,,FALSE,TRUE,0,,,,,,,,19,22,1710,81,Tier,General Admission,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
,bbq-pitmaster-competition,BBQ Pitmaster Competition,Outdoor Barbecue Championship,"20 teams compete across brisket, ribs, and chicken categories. Spectators eat free from the judging samples.",published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_events,ptyp_selfkart_ticket_events,ticket-events,TRUE,,,VIP Access,BBQ-VIP,,FALSE,TRUE,0,,,,,,,,55,65,4950,239,Tier,VIP Access,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
,mixology-workshop,Mixology Workshop,Cocktail Craft Evening,"Shake, stir, and garnish — create 5 classic and signature cocktails with a head bartender. Recipes to keep.",published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,General Admission,MIX-GA,,FALSE,TRUE,0,,,,,,,,49,59,4410,217,Tier,General Admission,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,mixology-workshop,Mixology Workshop,Cocktail Craft Evening,"Shake, stir, and garnish — create 5 classic and signature cocktails with a head bartender. Recipes to keep.",published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,VIP Access,MIX-VIP,,FALSE,TRUE,0,,,,,,,,99,119,8910,437,Tier,VIP Access,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,farm-to-table-dinner-series,Farm-to-Table Dinner Series,Seasonal Chef's Table,A 6-course tasting menu sourced entirely from local farms. Natural wine pairings and producer meet-and-greet.,published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_food-drink,ticket-conferences-workshops,TRUE,,,General Admission,FARM-GA,,FALSE,TRUE,0,,,,,,,,89,99,8010,363,Tier,General Admission,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
,farm-to-table-dinner-series,Farm-to-Table Dinner Series,Seasonal Chef's Table,A 6-course tasting menu sourced entirely from local farms. Natural wine pairings and producer meet-and-greet.,published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_food-drink,ticket-conferences-workshops,TRUE,,,VIP Access,FARM-VIP,,FALSE,TRUE,0,,,,,,,,199,229,17910,840,Tier,VIP Access,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
,spice-route-food-walk,Spice Route Food Walk,Street Food Discovery Tour,A guided 3-hour food walk sampling dishes from 12 global cuisines. Limited to 20 guests per tour.,published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_food-drink,ticket-arts-experiences,TRUE,,,General Admission,SPICE-GA,,FALSE,TRUE,0,,,,,,,,29,35,2610,128,Tier,General Admission,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,spice-route-food-walk,Spice Route Food Walk,Street Food Discovery Tour,A guided 3-hour food walk sampling dishes from 12 global cuisines. Limited to 20 guests per tour.,published,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_arts-experiences,ptyp_selfkart_ticket_food-drink,ticket-arts-experiences,TRUE,,,VIP Access,SPICE-VIP,,FALSE,TRUE,0,,,,,,,,59,69,5310,253,Tier,VIP Access,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80
,bakers-pastry-class,Baker's Dozen Pastry Class,Artisan Baking Workshop,"Master croissants, pain au chocolat, and danish pastry with a professional patissier. Take your bakes home.",published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,General Admission,BAKE-GA,,FALSE,TRUE,0,,,,,,,,45,55,4050,202,Tier,General Admission,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
,bakers-pastry-class,Baker's Dozen Pastry Class,Artisan Baking Workshop,"Master croissants, pain au chocolat, and danish pastry with a professional patissier. Take your bakes home.",published,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,0,,,,,,,,,,pcol_selfkart_ticket_conferences-workshops,ptyp_selfkart_ticket_workshops,ticket-conferences-workshops,TRUE,,,VIP Access,BAKE-VIP,,FALSE,TRUE,0,,,,,,,,99,119,8910,437,Tier,VIP Access,https://images.unsplash.com/photo-1565299624946-b28f40a04ae4?w=800&q=80,https://images.unsplash.com/photo-1414235077428-338989a02a84?w=800&q=80
